visit_id,product_ids
5222863480353718452,463480224 463480225 463480481 463480223 463480227 495277614
5223940587677024557,463480466 463480464 463480697 463480255 463480227 463480256
5223958321133519062,463480465 463480255 463480227 463480471 463480464 463480697
5224222665935159639,495400155 495400576 495399820 495400602 495504580 463480699
5224455155994066979,495255645 463480322 463480553 495251312 495252594 463480242
5224770969314787376,463480697 489753829 463480539 463480256 463480227 463480464
5225158086049136662,463480429 463480225 463480224 463480223 495277614 463480481
5226312708578607370,495277184 463480468 463480665 463480359 494343225 463480242
5226685789695639796,463480471 463480256 463480227 463480464 463480539 463480237
5227108161246462102,463480429.0 463480493.0 463480693.0 495400618.0 463480497.0 463480227.0
5229397238821421297,463480477 463480227 489753829 463480226 463480255 489734604
5230340773605539999,463480214 463480212 463480235 463480655 495493530 495493336
5235475536570482813,495265942 495266185 463480381 495265949 495267299 495266964
5236748928274661717,463480696 463480273 495254783 495255157 495264479 495264589
5237163722240688253,463480337 495255157 463480359 495257134 495400939 495401664
5237848573532438554,463480481 463480429 463480225 463480224 463480223 495277614
5238679829358575660,495400602 495504580 463480699 495400618 495519114 463480694
5238814961207607546,463480221 463480497 463480322 463480242 463480553 463480493
5238938712584487038,463480691 463480213 463480235 463480214 463480457 463480665
5239442022036406603,463480221 463480497 463480322 463480242 463480553 463480493
5239657161480732694,495363656 463480698 463480429 463480359 463480355 463480227
5239697797542838302,463480227 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5239912721012752488,463480240 463480317 463480658 463480472 463480237 463480471
5240003086149747042,495399719 495399912 489753829 495403165 463480358 495400631
5240287589221794094,463480493 463480489 495404008 463480483 463480472 463480226
5240305954473377799,495277614 463480225 495400155 495400314 495400431 495400576
5240704922373849316,463480483 463480346 463480359 495404000 495403990 463480350
5241109558039412897,1228501633 463480255 463480227 463480466 489753829 463480226
5241441709846167867,463480429 463480225 495276951 495400939 495277614 495400618
5241515648855834668,1228501633 463480466 463480255 463480256 489734604 463480465
5241768816815636603,495401138 495400155 495400314 495399700 495399696 463480227
5241971801300140290,463480227 489753829 463480226 463480255 489734604 463480464
5242058643720372578,495399912 463480358 495400631 489753829 495263416 495251659
5242327576149491713,495399696 495399700 495400385 495399934 495400618 495400431
5242346565876842546,495399696 495399934 495399700 1231113729 463480698 495363988
5243470946795520324,495256989 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5243528254682562735,463480553 463480589 495403210 463480374 495403143 495403163
5243734952584937648,463480446 463480355 463480214 495370340 463480509 463480423
5244387926926164227,463480227 463480677 495399912 463480256 463480255 489734604
5244573434912702514,463480487 463480677 1231113729 463480346 463480698 495403354
5244927342728184150,495251659 495251097 463480693 495253324 495259045 495263416
5244949589507965282,495251659 1228501633 495403165 495400631 495263416 463480697
5245482661882888546,495403165 495400631 495263416 1228501633 463480697 495504580
5246436352008126604,495253324 463480693 463480553 495259045 495251097 495251312
5246852056246386844,463480227 463480677 1231113729 463480698 1228501633 463480471
5246991011013722249,463480227 489753829 463480226 463480255 489734604 463480464
5247189834003644423,463480697 495400155 495400385 495400618 495277614 495250885
5247861533744824677,463480473 463480240 463480472 463480465 463480476 463480227
5248830743070376076,463480497 463480694 495252594 463480553 495263416 463480693
5249069655878533447,495264589 1526098025 463480493 463480696 495264479 495255157
5250489502475223145,463480242 463480497 463480322 463480553 463480493 463480221
5251061761042022701,495251097 495264479 463480696 463480693 463480553 495264803
5252271318299836530,463480213 463480214 463480691 463480235 463480457 463480359
5257042518092021799,463480359 463480227 489753829 463480226 463480255 489734604
5258238077130244369,463480468 463480227 489753829 463480226 463480255 489734604
5259865436212166660,463480691 463480235 463480213 463480214 463480457 463480359
5260195417804767302,463480543 463480221 495260496 463480226 495255157 463480240
5260418904875598049,495402340 495370340 495369932 463480452 463480211 463480210
5260489451973115958,495403354 495403163 495403326 463480374 495401146 495403296
5260924150997057574,463480273 463480679 463480497 463480242 463480342 463480322
5261170376375533922,1228501633 495263416 463480697 495504580 495257134 495403168
5261415343089254493,463480359 494343225 495370340 463480224 495400939 489734604
5262144380594553131,1228501633 495400618 495401665 463480697 495403354 463480493
5262160835842670626,463480698 1228501633 463480467 1231113729 463480471 489734604
5262628727779491912,495257134 495403168 495403354 463480374 463480226 495399912
5263687370984652833,463480273 463480679 463480221 463480497 463480322 463480242
5264242798204813648,1228501633 463480227 489753829 463480226 463480255 489734604
5264345525256978562,495264589 495264479 495257134 463480696 495264803 495264235
5264592702821368107,495403354 463480493 495399696 495399912 495400155 495399700
5264781905827463422,495400939 495401895 495401893 463480359 495401664 495401138
5265004817017471161,463480242 463480497 463480322 463480553 463480493 463480221
5265040915456065608,463480374 463480226 495399912 495400576 495400155 463480389
5265082937530908702,463480374 463480683 495403163 495403326 463480699 495403165
5266493318050086962,495400618 463480227 463480466 463480358 495401146 463480374
5266728994338242629,463480231 463480429 463480359 463480355 463480227 463480224
5267334724468342845,463480466 495400618 495400385 495400576 495399975 463480464
5267421499232878935,463480256 463480464 463480240 463480466 463480471 489753829
5268941834934550578,495403163 463480389 463480493 463480429 463480693 463480689
5269365333157740858,495493336 463480452 463480457 463480213 463480214 463480691
5270304539381072091,489753829 495400155 463480227 463480226 463480255 489734604
5271209109780693019,463480213 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5271486292095402110,463480227 463480470 463480465 463480467 463480468 463480471
5272346740333740349,463480213 463480235 463480228 495493945 463480359 495506916
5273992970115743900,463480487 463480471 463480466 489734604 463480464 463480465
5274353943354015979,463480227 489753829 463480226 463480255 489734604 463480464
5275389196973637654,495366540 463480457 463480493 495264235 495264589 495402010
5276546777800507471,463480346 495403990 463480483 495403982 495404000 495404012
5281362630180077870,463480211 463480213 463480214 463480691 463480235 463480457
5282269607367278922,495264235 463480497 463480322 463480242 463480553 463480493
5282377165132792030,463480473 463480467 463480240 463480227 463480465 463480226
5282467821254869264,1228501633 463480227 489753829 463480226 463480255 489734604
5282895146715447623,495401665 463480356 495401146 463480374 463480699 463480355
5283216269191151975,463480337 495276570 495515178 495276925 495276951 495276869
5283759280495788331,463480429 463480693 463480493 463480689 463480694 495255157
5284005748377649229,463480697 463480255 489753829 463480466 463480471 489734604
5284101449431908366,463480689 463480694 463480497 463480322 463480242 463480553
5284189248491880651,495401146 463480336 463480389 495403264 495370340 463480374
5284576671322341730,495399912 495400576 495400155 463480389 463480696 495254783
5284662024624668839,495399912 495400612 463480464 495400618 489734604 489753829
5285034762398597270,495400576 495399912 495277614 495400618 495400155 463480468
5285160498035949735,463480374 463480389 495370340 495369131 463480421 463480436
5285326461557801088,495255157 463480497 463480322 463480273 463480242 463480553
5285980735811879266,463480389 463480696 495254783 495264479 463480379 495403165
5286049557635924097,463480465 463480227 489753829 463480226 463480255 489734604
5286193053217325175,463480465 463480467 463480468 463480471 463480488 463480464
5287387088517595370,463480471 463480227 463480236 463480464 463480488 463480677
5287416060716515361,495251312 463480679 463480553 463480497 495250885 495255645
5287767509913043285,463480227 463480429 463480359 463480355 463480224 463480214
5288055843786588291,463480482 463480677 463480464 1228501633 463480471 463480467
5288098424093409405,463480465 463480677 1228501633 463480493 463480227 463480471
5289258361095979219,463480466 463480464 495400314 463480677 463480487 463480471
5289326272682131708,463480346 495400605 463480483 463480359 495404000 495403990
5289518321496490089,495256989 463480693 463480497 463480322 463480242 463480553
5289702225398988950,463480242 463480497 463480322 463480553 463480493 463480221
5289706599702593836,495369131 463480421 463480436 463480336 495403210 495400155
5290153127383138583,463480255 463480227 489753829 463480226 489734604 463480464
5290369594310787250,463480465 463480466 463480255 463480256 489734604 463480464
5290712227504717945,489753829 463480256 463480539 463480464 489734604 463480255
5291315175358988611,463480210 463480679 463480223 463480383 463480483 495403982
5291665313952956715,463480695 463480693 463480242 463480543 463480468 495400618
5291958278442975443,495401146 463480356 463480359 463480355 463480358 495400939
5293004730391855309,463480440 463480221 463480226 463480493 463480543 495260496
5294002135672291335,463480543 463480468 495400618 463480697 463480464 463480236
5294263683710451868,495260496 463480553 463480693 463480679 463480221 463480322
5296182677387608095,495366540 495366610 463480360 463480457 463480359 463480493
5296213490484117524,463480472 463480227 489753829 463480226 463480255 489734604
5296257813858222428,463480489 463480493 463480483 463480486 463480226 463480471
5296577308544467208,463480240 463480227 489753829 463480226 463480255 489734604
5296858487697965324,463480226 463480227 489753829 463480255 489734604 463480464
5296962303958974777,463480472 1228501633 463480486 463480226 463480240 463480320
5300262153387769886,463480221 463480497 463480322 463480242 463480553 463480493
5304494059793154286,463480652 463480670 463480210 463480429 463480219 463480452
5305089604155343119,463480210 463480223 463480273 463480497 463480242 463480342
5305113948060909577,495400043 463480255 463480256 489734604 463480465 463480464
5306049324018565127,463480468 463480236 495400618 463480697 463480429 495401146
5306375418028490890,463480539 463480227 489753829 463480226 463480255 489734604
5306647742238687586,463480696 495254783 495264479 463480379 495403165 463480699
5306802894460420378,463480436 463480336 495403210 495400155 463480221 463480273
5307758344845656207,463480493 495264589 463480497 463480322 463480242 463480553
5308366501575917891,463480223 463480383 463480497 463480322 463480242 463480553
5308370162428674395,489753829 463480227 463480226 463480255 489734604 463480464
5308375500639436872,463480699 463480379 463480476 463480473 463480474 495250885
5308606149662605626,463480322 495251312 495255645 463480553 463480242 495252594
5308635170750595272,495400618 489753829 463480539 463480256 463480227 463480464
5308915551223677221,463480227 463480255 463480256 489734604 463480465 463480464
5308932296871772372,463480221 463480497 463480322 463480242 463480553 463480493
5309383910014058820,463480322 463480679 463480497 463480342 463480693 463480221
5309646914906488937,463480226 463480486 463480320 495399820 1228501633 463480471
5310455954946130106,495404035 495277184 495277303 495277192 495277293 495369801
5310593517718601763,495400939 463480355 463480372 463480359 495403699 463480371
5311538884415848802,463480472 463480476 463480474 463480473 495251659 495264005
5311716762594574572,495250885 463480242 463480497 463480322 463480553 463480493
5312273839196733557,495276976 463480497 463480322 463480242 463480553 463480493
5313856054362374456,463480221 463480273 463480497 463480242 463480342 463480322
5314125980063236160,495401146 463480693 489734604 495400618 463480358 495256593
5315186155748851954,495519137 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5315252655798092125,463480221 463480497 463480322 463480242 463480553 463480493
5316164529764958220,463480468 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5317020820192362838,463480474 463480473 495251659 495264005 495250885 463480553
5317423570061885529,463480679 463480493 495260496 463480214 463480226 463480227
5317475650500821101,1228501633 463480476 463480465 489734604 463480467 463480539
5317524268069683300,463480691 463480213 463480214 463480235 463480457 463480359
5317988558541160643,463480226 463480213 463480214 463480691 463480235 463480457
5318440503324180624,463480322 463480497 463480694 495251312 463480242 495253660
5320382076136194349,463480465 489734604 463480467 463480539 463480697 489753829
5320965296598810797,463480539 1228501633 463480471 463480464 489734604 463480467
5326931237218287931,489753829 489734604 463480677 495400618 463480464 463480466
5327409419564351593,463480539 463480697 489734604 463480466 463480465 463480256
5328015551406276967,463480679 495251312 1526105009 463480553 463480273 495259045
5329526101106491746,495256989 463480694 495252594 463480553 463480242 463480322
5329572195609608486,495256989 495250885 463480693 463480242 495403165 463480473
5330589197271826500,463480474 463480240 463480227 463480465 463480226 463480467
5330905353726984527,495256989 495256039 463480497 463480322 463480242 463480553
5331237890333606189,495399696 463480468 463480255 463480488 463480482 463480236
5331271399117422766,463480226 463480255 463480256 489734604 463480465 463480464
5332013504354058487,463480242 463480342 463480322 463480497 463480679 463480641
5332783305333932100,495251659 463480679 463480322 463480689 463480221 463480497
5332816588512690227,463480693 495251097 463480429 495400618 463480553 463480687
5332947279843164238,495403165 463480374 495403168 463480683 495403326 463480699
5332985286021611652,463480473 463480227 489753829 463480226 463480255 489734604
5333015579755020500,463480543 463480497 463480322 463480242 463480553 463480493
5333098077071867937,463480693 495259045 495253324 495251659 495251097 495263416
5333137373374709823,463480224 463480223 463480225 463480429 463480481 463480227
5333189431622369604,495250885 495259981 495264005 463480695 463480242 495256989
5333989392209674459,463480346 463480677 1231113729 489753829 463480486 463480226
5334498330023035144,463480679 495259045 495253324 495251659 463480497 463480342
5335773966843772972,463480497 463480322 463480694 495251312 463480242 495253660
5336263186708693132,495277303 463480381 463480228 495369801 495277184 495266185
5339506769226104891,495399966 495400341 463480472 463480226 463480658 463480237
5340323633045438753,463480493 463480497 463480322 463480242 463480553 463480221
5348018080358334772,463480493 463480227 489753829 463480226 463480255 489734604
5348811418617774132,495402179 495401995 495401997 495402268 495402258 495403354
5350537284841373997,463480227 463480226 489753829 463480255 489734604 463480464
5350860082397315386,495264235 463480543 463480273 495260496 463480493 463480226
5351376292059021426,495400341 463480493 463480543 463480226 463480472 463480658
5352317930624778574,463480687 463480553 463480224 495400618 495400576 495399700
5352508309283537115,463480464 463480467 463480466 463480227 463480487 1228501633
5352856838639452279,463480464 463480482 463480677 463480471 463480467 1228501633
5353093084594831639,495400431 1228501633 463480471 463480464 489734604 463480467
5353787128772034874,463480465 463480359 463480358 495401665 495400939 495401664
5353838633060663436,495260496 495399719 495400043 495400314 463480486 463480240
5355449023386615903,495400618 495400939 463480379 463480465 495400635 495399820
5356273910669639829,463480256 495399934 495400618 463480493 463480226 463480346
5357275634150932631,463480665 495493945 463480452 463480653 463480655 463480429
5359273751074832420,463480497 495250885 495251312 463480242 463480322 463480679
5359378579962724385,463480457 463480242 463480693 463480493 495519114 495400155
5361582915957031021,495400939 463480356 495401665 495401146 463480484 495403408
5361829694582030660,463480493 463480543 463480214 463480665 463480213 463480259
5362052315282145326,495401664 463480359 495401138 495400939 463480665 495401665
5362098959128199469,463480255 463480539 463480466 463480227 489753829 463480226
5362566027157438542,463480665 463480213 463480453 463480259 463480405 463480235
5363457534995988735,1228501633 463480227 489753829 463480226 463480255 489734604
5364640611737272567,463480466 1228501633 489734604 489753829 463480227 463480464
5364721924263903450,463480355 463480359 463480356 463480358 495400939 495401665
5365632782841938156,463480467 463480466 463480464 463480227 463480487 1228501633
5366692296412626993,463480447 463480493 463480226 463480346 463480213 463480210
5368550748878274603,463480493 495400341 463480210 463480336 463480226 463480214
5371166465970143419,495402268 495402254 495401997 495402010 495402014 495402258
5374113913098993685,463480242 463480693 463480497 463480322 463480553 463480493
5374237107518963962,463480472 463480493 463480227 489753829 463480226 463480255
5375308719088992429,463480497 463480322 463480242 463480553 463480493 463480221
5375317906640076843,463480336 463480212 463480452 463480211 463480214 463480210
5376478614509584391,495402312 463480213 463480214 463480691 463480235 463480457
5376628751502672144,463480256 463480227 489753829 463480226 463480255 489734604
5378699935055085626,463480224 463480429 463480225 463480223 495277614 463480481
5379478362129170507,463480543 495400385 463480227 489753829 463480226 463480255
5379689478539182213,463480539 495404008 463480697 463480256 463480464 463480255
5380588669874995557,463480466 463480474 463480240 463480493 463480226 463480472
5380605286101287211,463480695 463480497 463480322 463480242 463480553 463480493
5380653649359536286,463480493 495519114 495400155 463480429 463480379 495403354
5380914257034739737,463480539 463480467 463480487 463480464 463480697 489753829
5381415755961073762,489753829 495400431 495400155 463480227 463480226 463480255
5381648976101245188,463480471 489753829 463480227 463480226 463480255 489734604
5381746033574281478,463480487 463480677 463480255 463480256 489734604 463480465
5381864518733266968,495519137 495519119 495519114 463480213 463480259 463480683
5381938554791264526,495400155 495400618 1228501633 495399997 495399975 463480472
5382183171746693153,463480429 463480379 495400618 495403354 463480698 463480697
5382252527775121605,463480697 463480489 463480359 495400618 495400939 495401664
5382765517524435003,463480379 495400939 463480465 495400635 495399820 1526098025
5383721309451845832,463480481 463480493 494343225 463480429 463480225 463480224
5385094284475367597,463480539 463480255 495400631 463480227 489753829 463480226
5385401067391942917,495400155 495400385 495400618 495400431 495400631 1228501633
5385864403530285057,463480473 463480477 463480475 463480226 463480658 463480476
5385865734721110337,463480665 463480255 463480655 463480213 463480457 463480691
5386053251723428201,463480481 463480346 463480429 463480225 495277614 463480213
5386150338092597583,463480472 463480227 489753829 463480226 463480255 489734604
5386205350833422512,495404012 495404008 463480346 463480483 495403982 495403990
5386566700531187864,463480697 463480227 489753829 463480226 463480255 489734604
5387006249854828838,495399719 463480493 463480543 463480699 495401664 495260496
5387199311462006996,463480473 463480487 463480240 463480227 463480465 463480226
5393882751054381072,463480255 489753829 463480539 463480256 463480227 463480464
5395204718128005379,463480472 463480464 463480256 463480471 463480697 463480468
5395462726516474213,495401665 495401146 463480358 463480356 463480359 463480355
5395728183822647335,463480240 463480227 489753829 463480226 463480255 489734604
5395809188110139515,495277303 495277293 495277184 495277192 495369801 463480322
5396670792160248122,1228501633 463480227 489753829 463480226 463480255 489734604
5397585496595497303,463480497 463480322 463480242 463480553 463480493 463480221
5397724758356787415,489753829 463480464 463480346 463480468 463480227 463480226
5397769246371741800,463480471 463480227 489753829 463480226 463480255 489734604
5397785463532028062,463480697 463480698 495400618 495399934 495259045 463480693
5398231920611688722,463480694 495252594 495251659 495251097 495263416 463480242
5398902635131044071,463480472 463480240 463480465 463480476 463480227 463480464
5398932131758473294,495400618 495399934 495259045 463480693 463480342 463480468
5399161391151579164,463480342 463480693 495251312 495255645 463480322 495263729
5399447938182152324,495399700 489734604 463480466 463480697 495399912 495399934
5399648335109030221,495399912 495399700 463480698 495401138 463480483 495266983
5399720563437469757,463480342 463480497 463480221 463480679 463480322 463480689
5399868923381022816,463480468 463480483 495403982 495403990 495404000 463480350
5400007003920924839,463480336 495403210 495400155 463480221 463480273 495263416
5400209301018247317,463480374 463480683 463480699 463480589 463480356 463480379
5400393037967786178,495277202 495277184 463480381 463480452 495250885 495252594
5400723175879999543,463480698 463480429 463480359 463480355 463480227 463480224
5400829031611891866,463480497 463480679 463480322 463480242 463480553 463480493
5401344582974701880,495266983 495277192 495277293 495277303 495265868 495266185
5401450014130569408,463480213 463480227 489753829 463480226 463480255 489734604
5401553631160041479,463480655 463480691 463480240 463480472 463480465 463480476
5401644815519318300,463480468 463480227 489753829 463480226 463480255 489734604
5401782653632119076,463480474 1228501633 463480487 463480473 463480552 463480545
5402391976137982261,495400576 495399912 495400385 495399934 495400618 463480466
5402744078909571266,463480452 495250885 495277202 495277303 495252594 495400612
5403236282504052830,463480473 463480677 1228501633 463480493 463480227 463480471
5403919887798108477,463480210 463480457 463480213 463480653 463480655 463480235
5405534253802324077,463480356 495255157 463480336 495400939 495401664 495264479
5406163743361990759,463480497 463480452 463480213 463480235 463480214 463480655
5406530646247211087,463480493 463480497 463480322 463480242 463480553 463480221
5407317182670700871,463480475 463480486 463480227 489753829 463480226 463480255
5408034372916347161,463480486 463480677 1228501633 463480493 463480227 463480471
5408040998004326464,463480471 463480477 463480226 495404008 463480240 463480237
5408311522593865907,463480346 463480639 463480486 463480240 463480473 463480658
5408738300168503532,495404008 463480240 463480477 463480237 463480472 463480465
5409489273691046236,463480539 489753829 463480465 463480227 463480226 463480255
5410435492459577360,463480665 463480213 463480691 463480214 463480457 495493336
5418923742135320811,495400618 463480497 495399912 489734604 495400576 463480487
5419513669056201016,495266983 495277303 463480381 463480228 495369801 495277184
5419713410021982406,489753829 495266649 463480355 463480356 495401665 463480358
5420112496818127203,463480467 463480487 463480429.0 463480493.0 463480693.0 495400618.0
5420430850413035598,489734604 495400576 495400618 463480487 463480242 463480696
5420454896888709461,495399934 495400618 495400576 463480464 489753829 463480539
5420703366361383188,463480493 463480486 495493336 463480476 463480473 463480475
5420970314098278667,489734604 495399912 495400618 495400385 495400576 495399975
5421315323369095229,463480221 463480497 463480342 463480322 463480242 463480553
5421857242019004595,495403210 495400155 463480221 463480273 495263416 463480342
5422231345190928589,489734604 489753829 463480466 463480464 463480697 463480539
5422888866152972438,495400385 495264803 495252594 495400612 463480497 463480693
5422972731626094637,463480477 463480240 463480497 463480322 463480242 463480553
5423354370952003809,495400618 495399934 463480487 463480227 489753829 489734604
5423700762463830048,463480273 495263416 463480342 495400612 495403143 463480381
5424552594698141757,463480483 463480489 495403990 495403982 495404000 495404012
5425150985020637274,463480691 463480259 463480665 495400939 463480213 463480214
5425777887728631937,463480677 463480227 463480236 463480464 463480488 495400618
5425794490491207931,463480273 463480342 495263416 495400612 495403143 463480381
5425933112232378644,495366540 463480497 463480679 463480322 463480221 463480553
5426891537221157001,495401146 495401664 463480358 463480355 495401665 495400939
5427976473146556543,463480359 463480210 463480457 463480665 463480212 463480429
5428196266524541078,495400612 463480497 463480693 495251659 495259045 495400618
5428222947188277457,495259981 463480242 463480553 463480693 495264005 463480362
5428700397258670273,463480255 463480256 489734604 463480465 463480464 463480468
5429275463381942419,489734604 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5429442888378351793,489734604 463480227 489753829 463480226 463480255 463480464
5429844597297643611,463480356 495401664 463480359 463480665 495401138 463480355
5429974752539443525,495259045 495400618 463480487 495399934 495400631 463480473
5430413567240962160,489734604 489753829 463480464 463480467 463480697 463480539
5430841276126986496,495254783 495257134 463480493 495255157 463480696 463480543
5430938969302630734,463480429 463480359 463480665 463480223 463480553 494343225
5431662743408345187,463480391 463480389 495277303 495506916 495506738 463480436
5431719750542295379,463480475 463480226 463480472 463480486 463480476 463480468
5431744265006088402,463480429 463480223 463480225 463480210 463480224 463480481
5432325274180518203,495401138 463480359 463480355 463480356 463480358 495400939
5432624176237117704,495400939 463480359 495401664 495401138 463480224 495401893
5432762960140304465,463480474 463480227 489753829 463480226 463480255 489734604
5432851710376673454,463480227 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5441681206757294405,495400631 463480473 463480474 463480691 463480322 495256989
5442614945679409276,463480242 495253660 463480322 463480342 463480497 463480553
5443006504711225494,463480468 489734604 463480493 463480236 1526098025 463480699
5443045291621089566,463480226 463480543 495260496 463480221 495255157 463480240
5443061308232827131,489734604 463480227 495400618 463480468 489753829 463480226
5443526355969900721,495400612 463480493 495265868 495400618 495399934 463480589
5443553816956108853,495254783 463480497 463480322 463480242 463480553 463480493
5445872402516148549,463480699 495403143 1526098025 463480470 463480497 495251659
5445947062589849609,463480468 463480493 463480543 463480221 495260496 463480226
5446640557466321004,463480487 463480683 463480699 463480589 463480374 463480356
5446752778308288662,463480677 463480227 489753829 463480226 463480255 489734604
5446855656315551938,463480497 463480683 463480699 495403143 463480322 463480693
5447070649712115784,495529087 495493336 495528509 495528684 495522468 495512445
5447369331304562703,495403990 463480493 495264235 495264589 495402010 463480226
5447753864934326524,463480543 463480497 463480322 463480242 463480553 463480493
5448890806071984142,463480227 489753829 463480226 463480255 489734604 463480464
5449202900954775823,495400939 463480697 463480350 495403699 463480589 463480358
5449763330378694806,463480553 463480468 495400618 463480699 463480694 463480429
5452380331219615841,463480468 495400618 463480699 463480429 463480694 463480553
5453314066025546153,463480342 495253660 463480242 463480497 463480693 495250885
5453668484100653344,463480543 463480227 489753829 463480226 463480255 489734604
5453834332189229357,495250885 495251312 463480242 463480693 495277184 463480342
5454333205055012904,495276891 495276951 495276570 463480400 495529087 463480514
5463388342194012605,463480694 463480679 495251312 495253324 463480553 463480497
5464517900925141296,463480466 463480227 489753829 463480226 463480255 489734604
5464536414393467009,463480227 489753829 463480226 463480255 489734604 463480464
5465225630740119913,463480493 463480210 463480212 463480452 463480211 463480214
5465439206447513698,495400618 463480468 463480466 463480697 495399934 495399912
5465444656322183355,463480694 463480497 463480322 463480242 463480553 463480493
5466034069825388673,463480465 495400635 495399820 1526098025 463480497 463480467
5466237881094767017,495366540 463480493 463480226 463480359 463480472 495260496
5466490904291049774,495260496 463480356 495400939 495401664 463480227 463480358
5466691987395838139,495400618 495399934 463480589 463480358 495521342 495400624
5466731164335341696,463480539 463480227 489753829 463480226 463480255 489734604
5466881298272354559,495251312 463480322 463480694 495253660 463480497 463480242
5466987825384390685,463480497 463480322 463480242 463480553 463480493 463480221
5467231242282860597,495400618 463480227 489753829 463480226 463480255 489734604
5467834706261966920,463480553 463480694 463480322 495253660 463480497 495251312
5468205126481871239,495252594 489753829 463480226 463480227 463480255 489734604
5468405140987052324,463480374 463480683 495403165 495403163 463480699 495403168
5468443781837357062,463480683 495403165 495403163 463480379 463480699 495401665
5468452779648876712,495277184 463480429.0 463480493.0 463480693.0 495400618.0 463480497.0
5468603372254789720,463480381 495266185 495256989 495403326 463480683 495254783
5468789002813046881,463480213 463480693 495400618 495399934 489734604 463480473
5468917935987491057,463480465 463480486 463480226 463480471 1228501633 463480472
5469172478102995030,463480457 463480213 463480655 495493530 463480452 463480235
5469650420566327324,463480539 463480693 463480553 495251312 495251659 463480497
5469784160367804603,463480589 463480358 495521342 495400624 495400635 495399820
5469930165791359289,463480256 495399934 495400618 463480539 463480255 463480465
5470378759812546834,495491082 463480683 495403296 463480381 495266964 495277184
5470386401537687674,463480487 463480227 463480256 463480464 463480539 463480237
5470940462301315346,495266185 495256989 495403326 463480683 495254783 495370340
5471135569514070065,463480543 463480493 495260496 495276891 495404000 463480446
5473144590552006935,463480273 463480221 463480543 463480497 495257134 463480322
5473571366552207497,495399934 463480473 463480698 463480693 463480231 495400939
5474403820363055149,463480213 463480235 463480453 463480214 463480691 463480259
5474479307054383130,495400939 495401664 463480698 463480225 463480429 463480224
5476655852433965232,495399820 463480543 463480226 495260496 463480221 1228501633
5477258421148057764,463480322 463480497 463480242 463480553 463480493 463480221
5477464666856227081,495400043 463480493 463480226 463480346 463480213 463480210
5477779429079384162,463480697 463480227 489753829 463480226 463480255 489734604
5486208130017132573,463480477 463480677 463480227 489753829 463480226 463480255
5487092452111155595,463480693 495259981 463480497 463480322 463480242 463480553
5487273866816913666,463480693 463480231 495400939 495251097 463480497 463480471
5488072980824064105,495400635 495400602 463480227 489753829 463480226 463480255
5488609138569118077,463480497 463480322 463480242 463480553 463480493 463480221
5489607742716379435,463480665 463480213 463480214 463480691 463480235 463480457
5489769479092830633,463480468 463480227 489753829 463480226 463480255 489734604
5490052858162446476,463480489 463480346 463480483 463480359 495404000 495403990
5490137838033568187,495399820 1526098025 463480497 463480467 495256039 495250885
5490241500149973254,463480210 463480359 463480457 463480665 463480212 463480429
5490291469329367063,495400341 495399966 463480227 489753829 463480226 463480255
5490414182105088298,463480465 489734604 463480697 463480464 463480255 463480466
5491642404704878832,463480677 463480227 489753829 463480226 463480255 489734604
5491671186215534689,463480497 495251097 463480471 463480236 495259045 463480374
5492464506288734567,495400602 495400635 495400341 495399820 495399719 495255157
5492469690252656827,495400635 495399820 495277614 463480482 463480514 463480504
5492729959494975828,495401664 495400939 463480231 463480684 495363656 463480677
5492806305478082697,463480236 495259045 463480374 463480379 463480683 463480358
5492824714665263461,463480452 463480405 463480235 463480213 463480665 463480214
5492900043246272577,463480543 463480497 463480322 463480242 463480553 463480493
5493259482711982172,463480476 463480487 463480474 463480473 463480552 463480545
5493531259820572809,463480683 463480374 463480358 495277614 463480553 495251659
5494706831602745448,463480543 463480457 463480429 463480225 463480224 463480223
5495677836723749042,463480240 463480472 463480226 463480476 463480493 463480473
5496187105516978379,463480493 463480227 489753829 463480226 463480255 489734604
5497171935516164144,463480221 463480497 463480322 463480242 463480553 463480493
5498453818466107672,463480683 495400635 463480475 495399912 463480473 495399719
5499616474850918659,495370340 495369801 495369277 463480506 463480504 495403326
5501121064127955348,463480589 463480683 463480699 463480374 463480356 463480379
5502220242101207142,463480429 463480225 463480224 463480223 495277614 463480481
5512137882174750817,495250885 463480553 463480693 463480237 463480482 495277614
5512982446917288204,463480466 463480227 489753829 463480226 463480255 489734604
5513179406956495106,463480482 463480236 495277614 463480687 495506738 463480379
5513699576779637069,463480482 495277614 463480514 463480504 463480593 1432513025
5514726909060317243,489753829 489734604 463480227 463480226 463480255 463480464
5514747073955627257,495400043 495400618 489753829 495399700 495399934 495400385
5514981943857381657,495277614 463480213 463480356 495401664 463480224 463480491
5515396011949555807,495401665 495401146 463480374 463480699 463480355 463480358
5518882841557205144,463480337 463480228 489753829 463480468 463480336 463480429.0
5519303296798687465,463480493 463480212 463480452 463480211 463480214 463480225
